sex,SYMBOL,ENSEMBL,expr_logFC,expr_p,expr_direction,CpG,region,island,delta_M,meth_p,meth_direction,biological_pattern
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg07205452,TSS1500,OpenSea,-0.13274732561143085,0.17086336644272898,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg07205452,Body,OpenSea,-0.13274732561143085,0.17086336644272898,HYPOmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg24937685,Body,OpenSea,-0.13231489947838176,0.21211812478296319,HYPOmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg17627813,TSS1500,OpenSea,-0.10821150213171928,0.228641769245977,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg17627813,Body,OpenSea,-0.10821150213171928,0.228641769245977,HYPOmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,ch.11.2720214F,5'UTR,OpenSea,0.28326182598232974,0.2475408878418256,HYPERmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg13408712,TSS200,OpenSea,-0.1278354955676141,0.26695680270429145,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg13408712,Body,OpenSea,-0.1278354955676141,0.26695680270429145,HYPOmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg09036621,5'UTR,N_Shore,-0.10045682667607662,0.27966418223266903,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg14146092,TSS1500,Island,0.22131709705556124,0.3130463192609376,HYPERmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg23580219,TSS1500,OpenSea,-0.1447720166268005,0.3257809281635099,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg23580219,Body,OpenSea,-0.1447720166268005,0.3257809281635099,HYPOmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg11197563,5'UTR,Island,-0.21712588999347646,0.3328604482622973,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg13841616,5'UTR,OpenSea,-0.08655723864513355,0.35363672780500244,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg04440811,TSS200,OpenSea,-0.14754088457348166,0.36829077350621453,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg04440811,Body,OpenSea,-0.14754088457348166,0.36829077350621453,HYPOmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg16983588,Body,OpenSea,0.16952403584327252,0.3704157716855132,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg21494075,TSS1500,OpenSea,-0.15334759394318806,0.3717364695034052,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg21494075,Body,OpenSea,-0.15334759394318806,0.3717364695034052,HYPOmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg16324497,5'UTR,OpenSea,0.1672885450138518,0.37349320702542665,HYPERmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg14082919,Body,OpenSea,-0.09069040766049843,0.3754276431321504,HYPOmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg04181189,5'UTR,OpenSea,-0.09196212979264361,0.3978940467679032,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg04181189,Body,OpenSea,-0.09196212979264361,0.3978940467679032,HYPOmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg04181189,1stExon,OpenSea,-0.09196212979264361,0.3978940467679032,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg22345428,Body,OpenSea,0.14153736434675834,0.4102471863273487,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg11094705,Body,OpenSea,-0.07599560569834653,0.41423479011001285,HYPOmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg07003579,5'UTR,Island,-0.11676930772759121,0.4283374628242528,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg06182390,5'UTR,OpenSea,0.16408154690491245,0.4513813163657122,HYPERmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg12775337,1stExon,OpenSea,-0.07455005694334345,0.4668654458798246,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg12775337,5'UTR,OpenSea,-0.07455005694334345,0.4668654458798246,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg12775337,Body,OpenSea,-0.07455005694334345,0.4668654458798246,HYPOmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg04324167,5'UTR,OpenSea,0.13008482637178345,0.5410786400041088,HYPERmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg05726208,TSS1500,OpenSea,-0.1005788856474522,0.5450227090019728,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg05726208,Body,OpenSea,-0.1005788856474522,0.5450227090019728,HYPOmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg03876030,TSS200,Island,-0.09369529051776891,0.5471748363542082,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg12409074,5'UTR,N_Shore,-0.07564544342001082,0.5834748345491458,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg10486879,TSS200,Island,0.10573232905457311,0.6115707551412455,HYPERmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg03561745,5'UTR,OpenSea,0.06266948189992202,0.6426940194725688,HYPERmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg18958437,Body,OpenSea,-0.07819114534876637,0.6490102809076278,HYPOmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg02323334,1stExon,Island,-0.0605815890198174,0.6573306575965083,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg02323334,5'UTR,Island,-0.0605815890198174,0.6573306575965083,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg16131203,Body,OpenSea,0.06354702161186443,0.7015441089059866,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg12750446,5'UTR,OpenSea,-0.035595563166809695,0.7020578855512947,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg21270316,Body,OpenSea,-0.06314843247563937,0.7242806016094636,HYPOmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg19405965,TSS200,Island,0.058025679980568616,0.7564324511807705,HYPERmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg20424239,5'UTR,OpenSea,-0.03552242952361787,0.7807356022612988,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg05235625,Body,OpenSea,0.0462205947443407,0.8036158962749884,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg07259651,Body,OpenSea,-0.03732265817696094,0.8245650616896194,HYPOmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg03925135,TSS200,Island,-0.028099145644190183,0.835706770908817,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg22539285,TSS1500,Island,0.019739360699687767,0.8404300169038718,HYPERmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg04598683,5'UTR,Island,-0.018845651649053503,0.8622569507585685,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg05471949,Body,OpenSea,0.02269759719268342,0.8636633408657582,HYPERmethylated in responders,concordant (gene-body hypermethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg06718720,ExonBnd,OpenSea,-0.025839170387167796,0.8753295986589003,HYPOmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg06718720,Body,OpenSea,-0.025839170387167796,0.8753295986589003,HYPOmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg18958339,Body,OpenSea,-0.020287840304651365,0.89299131904943585,HYPOmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg00808419,Body,OpenSea,-0.0071997059208081,0.9481572713023627,HYPOmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg13990976,Body,OpenSea,-0.005851798455087687,0.9491822408071212,HYPOmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg26014711,Body,OpenSea,-0.004668862375741388,0.9511031401122507,HYPOmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg02997048,TSS1500,S_Shore,-0.007321647729298982,0.95378873046709,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg13058581,TSS200,Island,-0.012771592313597667,0.9558924462767572,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg25007761,5'UTR,OpenSea,-0.005374929860916562,0.9588303106879852,HYPOmethylated in responders,concordant (promoter hypomethylation -> higher expression)
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg20615246,5'UTR,OpenSea,0.0037493217805154456,0.9787905499833142,HYPERmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg14019670,TSS200,Island,0.0027475885438965598,0.9831635259846367,HYPERmethylated in responders,non-canonical / not the textbook direction
male,PRDM10,ENSG00000170325,0.39844271030530193,0.002245769642126031,UP in responders,cg15580075,5'UTR,N_Shore,0.002373581167656358,0.9844614450642675,HYPERmethylated in responders,non-canonical / not the textbook direction
