cpg,PT01,PT02,PT03,PT04,PT05,PT06,PT07,PT08,PT10,PT11,PT12,PT13,PT14,PT15,PT16,PT17,PT18,PT19,PT20,PT21,PT22,PT23,PT24,PT25,PT26,PT27,PT28,PT29,PT30,PT31,PT32,PT33,PT34,PT35,PT36,PT37,PT38,PT39,PT40,PT41,PT42,PT43,PT44,PT45,PT46,PT47,PT48,PT49,PT50,PT51,PT52,PT53,PT54,PT55,PT56,PT57,PT58,PT59,PT60,PT61,PT62,PT63,PT64,PT65,PT66,PT67,PT68,PT69,PT70,PT71,PT72,PT73,PT74,PT75,PT76,PT77,PT78,PT79,PT80
cg18037388,0.8922138,0.7634758,0.812235,0.846589,0.2208333,0.8754086,0.2701031,0.8129649,0.8439572,0.9035994,0.9090152,0.8469945,0.1483871,0.1352201,0.1341176,0.8276942,0.8188559,0.891256,0.8505976,0.2565321,0.9045077,0.8668197,0.9093968,0.2149533,0.2234957,0.8819782,0.1476923,0.1194969,0.1829268,0.8668816,0.9032632,0.79028,0.8566908,0.8750556,0.3047337,0.8853135,0.9340416,0.3095823,0.9185131,0.8391305,0.1559322,0.8240384,0.1538462,0.8660806,0.1836158,0.1701245,0.9083885,0.8403452,0.9074636,0.8804106,0.8503972,0.9145972,0.8509485,0.8564174,0.8835744,0.9162996,0.161039,0.8607714,0.1550633,0.2893258,0.1091549,0.9328399,0.904434,0.8144685,0.8744146,0.8626627,0.8761418,0.8761456,0.8841103,0.8661224,0.9318441,0.2296651,0.8461172,0.1516129,0.8584385,0.9048276,0.9079697,0.9093593,0.1885246
cg18052547,0.7014067,0.7021385,0.2836527,0.7065129,0.9148763,0.8707262,0.7082137,0.8744005,0.8924153,0.6748527,0.05593093,0.9061072,0.08999641,0.7491431,0.7309124,0.6885886,0.8280922,0.6135947,0.5285019,0.7261167,0.6982622,0.2400139,0.7094535,0.3499877,0.9080521,0.7305236,0.1052199,0.7044949,0.6554856,0.7050281,0.7508318,0.8223432,0.9032828,0.9036229,0.6683826,0.09307554,0.702301,0.8932621,0.317757,0.9026264,0.6931117,0.7198412,0.6804382,0.9215079,0.9317343,0.07460035,0.6105626,0.7131999,0.67959,0.08910891,0.9280034,0.7410896,0.7436949,0.0178117,0.9167347,0.08091385,0.6828265,0.8632839,0.9120494,0.6902695,0.6696703,0.7336704,0.7234641,0.8048706,0.6950681,0.5080152,0.3111158,0.07222866,0.6733413,0.7332784,0.7148042,0.07533362,0.83498,0.2884878,0.2587077,0.1214017,0.464096,0.09178948,0.07254057
cg18075755,0.05565118,0.1783181,0.09672692,0.1592887,0.7184857,0.1464938,0.1600699,0.1184902,0.1764995,0.6830031,0.7113885,0.1173469,0.6941533,0.1353755,0.09067222,0.1277506,0.6787265,0.6519518,0.1332445,0.1051613,0.7089041,0.7144474,0.1126915,0.6212276,0.1199026,0.6767676,0.6770519,0.1003509,0.7264751,0.0780379,0.663183,0.09090909,0.6800643,0.7282763,0.1001768,0.7216407,0.9407625,0.7569498,0.1723017,0.104878,0.1175588,0.1199495,0.1180124,0.6567164,0.1166329,0.119898,0.7295739,0.6830467,0.1208092,0.1219512,0.1608236,0.1282593,0.9170091,0.08760807,0.7588283,0.6645724,0.09368071,0.06956521,0.678642,0.1341757,0.1114087,0.7119383,0.7480438,0.1567209,0.1296024,0.1273378,0.7113426,0.7186959,0.7168651,0.9271523,0.7541482,0.6762865,0.6419125,0.1123702,0.1250601,0.9159664,0.1307585,0.7488285,0.6730874
cg18091964,0.6079624,0.6489634,0.1654793,0.09609179,0.716234,0.6961716,0.7075391,0.7297297,0.1217361,0.6390743,0.1065726,0.6674852,0.6764331,0.6684077,0.6670958,0.6493729,0.6130714,0.6672169,0.6829008,0.7138346,0.6944121,0.6840948,0.6766441,0.6636349,0.6554118,0.6291631,0.6490046,0.682651,0.106383,0.1250518,0.1208366,0.1189964,0.1246776,0.6764296,0.5974974,0.1376366,0.1249569,0.7178099,0.7661511,0.6614611,0.6529189,0.6642357,0.6677463,0.6358593,0.1505734,0.5898611,0.1000329,0.6115987,0.6435658,0.6964336,0.1275835,0.7206005,0.1315563,0.7001833,0.7243243,0.1100997,0.6980945,0.7088024,0.0900335,0.7089947,0.1286428,0.7186918,0.6702424,0.669518,0.6506322,0.63482,0.6743333,0.1406522,0.1211931,0.1399938,0.7099509,0.6103454,0.5642973,0.6523679,0.6669493,0.6329258,0.6413793,0.137759,0.142383
cg18099006,0.615907,0.6592368,0.1278863,0.1780599,0.6793347,0.654057,0.6893561,0.6722375,0.1118247,0.6870657,0.09888627,0.667963,0.6507534,0.6633166,0.6704112,0.5440083,0.6852412,0.5668328,0.6410291,0.6664824,0.6518866,0.6409876,0.6238268,0.6313035,0.7012832,0.704235,0.6802945,0.7053816,0.120462,0.09462738,0.08800521,0.08404864,0.141283,0.5809413,0.6090053,0.217357,0.1367292,0.6481064,0.7547211,0.6830189,0.5612475,0.663343,0.6381255,0.6157286,0.09525547,0.6912632,0.1429099,0.6763378,0.6183968,0.6484333,0.09213661,0.6868318,0.07347505,0.6766782,0.6941273,0.1194405,0.6668421,0.6628777,0.1128853,0.6585963,0.1199461,0.6788006,0.6005468,0.5384136,0.6513274,0.6288623,0.6473695,0.1396909,0.1255981,0.1158917,0.6967859,0.5971166,0.6123638,0.6132738,0.6391017,0.6238294,0.6255941,0.09219613,0.1262171
cg18107314,0.5810772,0.5753072,0.0567494,0.04942183,0.6090809,0.6293212,0.6159202,0.6318555,0.04582449,0.5928011,0.03180877,0.5919708,0.6377068,0.6425833,0.6078244,0.5691621,0.6238095,0.6168123,0.5995135,0.575335,0.5993719,0.603482,0.6347753,0.6097695,0.6026351,0.611671,0.5880725,0.6185313,0.04635995,0.04023689,0.03934594,0.04567838,0.06311814,0.5711655,0.5798124,0.05318002,0.04854864,0.5966423,0.6400944,0.5659853,0.5933053,0.6510801,0.6201503,0.5891547,0.06116102,0.6103183,0.0563946,0.6074265,0.5958822,0.5806223,0.0472119,0.5828055,0.02694611,0.6068579,0.6229135,0.06236244,0.6288843,0.5897387,0.04049226,0.6190196,0.04876033,0.5993901,0.5692397,0.5890425,0.5889191,0.5874674,0.6305426,0.05602161,0.04242336,0.07455208,0.618417,0.5436911,0.6205934,0.6147782,0.6449286,0.5756097,0.579056,0.03739808,0.03363815
cg18131458,0.8874414,0.9077383,0.6595404,0.07744642,0.9243654,0.9265342,0.9385335,0.677305,0.07418553,0.589628,0.9106118,0.6419722,0.6390339,0.9343172,0.89837,0.5983363,0.5838379,0.6070694,0.9375781,0.6267445,0.07861347,0.06870435,0.6488281,0.6131168,0.08925366,0.8750872,0.6291531,0.5956404,0.9194642,0.0703146,0.9093416,0.9123809,0.6409987,0.6307404,0.6644531,0.9269294,0.9392213,0.0948115,0.6766416,0.05135612,0.07775741,0.6299416,0.9054332,0.6577327,0.9191698,0.9237312,0.8744666,0.04786932,0.640139,0.6537033,0.07216647,0.9351712,0.9102667,0.6735965,0.9403222,0.6261658,0.6421172,0.07119691,0.9267364,0.06997643,0.9403836,0.684571,0.6399108,0.9255826,0.8886653,0.9093113,0.9162769,0.9074036,0.9283957,0.6655523,0.0988325,0.8915879,0.5862799,0.5952342,0.9310585,0.6389181,0.9139546,0.9381645,0.6407605
cg18156601,0.666356,0.6647965,0.1540998,0.1683198,0.740691,0.7551031,0.7087241,0.7773373,0.1106782,0.6945779,0.13756,0.6991252,0.7460737,0.7188762,0.7076312,0.667454,0.7159457,0.6998419,0.6980563,0.7444282,0.7270339,0.6701052,0.711428,0.6937755,0.7141655,0.6755226,0.6903549,0.6969303,0.1699097,0.1460185,0.1949367,0.2204923,0.1322811,0.7075571,0.7276714,0.1359833,0.1693989,0.7248284,0.7742973,0.7075343,0.6764005,0.660655,0.7166747,0.7073473,0.1216134,0.7025177,0.2478717,0.6563184,0.7138075,0.7131915,0.1438023,0.7396981,0.1754351,0.7071579,0.7626294,0.194497,0.6986171,0.7049022,0.1692034,0.7417335,0.1557311,0.6896933,0.7424223,0.7054308,0.676677,0.6595862,0.6956575,0.1762991,0.1839484,0.2484813,0.7463033,0.6637434,0.6960741,0.6815544,0.7131341,0.7411386,0.7082371,0.2414828,0.3469195
cg18172516,0.9081426,0.6433302,0.8858331,0.695726,0.1074987,0.7236165,0.9078352,0.9284096,0.9187267,0.8924798,0.6602871,0.09358128,0.9073456,0.9181322,0.7122153,0.6368663,0.908078,0.9012533,0.6384458,0.05697279,0.7183295,0.6801242,0.9346004,0.6548266,0.9146104,0.6742138,0.04076087,0.04080119,0.9249525,0.6752385,0.6974093,0.904661,0.1198547,0.9018371,0.9228724,0.6921863,0.902997,0.9165247,0.8928365,0.6227689,0.7156905,0.6755092,0.1015119,0.9359831,0.925737,0.6789116,0.7132161,0.1051471,0.7248722,0.6968699,0.9171403,0.1103623,0.9182194,0.9266732,0.726171,0.687921,0.723096,0.9144084,0.729963,0.7193126,0.9199885,0.9250737,0.9386407,0.8764686,0.8999224,0.6688165,0.8939657,0.6712894,0.6627338,0.1147343,0.6708137,0.8928688,0.9070837,0.6975895,0.8909299,0.1132578,0.9254418,0.6911228,0.7330998
cg18239511,0.820348,0.854498,0.09183019,0.622873,0.09562418,0.107573,0.6792876,0.6792478,0.6297546,0.6317357,0.06868132,0.08108108,0.07750188,0.07481225,0.6035528,0.06237787,0.8359709,0.07085498,0.0714062,0.6362323,0.09195219,0.08034386,0.08506224,0.06077348,0.06642942,0.6163961,0.07622914,0.6562054,0.07462686,0.6462867,0.629882,0.6041648,0.6398386,0.08784916,0.0950327,0.08298456,0.1163776,0.6776291,0.6765774,0.06173752,0.07781973,0.6017862,0.0769337,0.07028302,0.08227666,0.6421817,0.08885255,0.07827187,0.07261167,0.08889865,0.6475946,0.6527928,0.08816314,0.09448099,0.06423882,0.06837871,0.06694691,0.6389465,0.08296031,0.07318964,0.6716266,0.08793424,0.6876603,0.6385793,0.1224642,0.08689384,0.08851129,0.07961114,0.08866823,0.08559933,0.6386926,0.06878817,0.8339239,0.6023626,0.07541716,0.6454079,0.09063098,0.08887929,0.6002798
cg18266588,0.6252167,0.6952189,0.9595436,0.9560726,0.06416217,0.07385792,0.7562625,0.06481674,0.9439365,0.02053915,0.6871353,0.6815585,0.682789,0.9528834,0.04685466,0.6695341,0.03761003,0.06552567,0.0524981,0.9629059,0.7043073,0.6979896,0.698929,0.6702694,0.05763619,0.6666667,0.67571,0.6972597,0.9470134,0.9578069,0.684131,0.05166745,0.05134409,0.9520383,0.05001296,0.6962009,0.04188816,0.7088132,0.06967895,0.9452608,0.6879779,0.6802395,0.9502341,0.9634205,0.0526439,0.697897,0.7270397,0.6415962,0.6757322,0.05210169,0.9559003,0.725154,0.9600197,0.7461493,0.7292454,0.04555985,0.6990683,0.7014089,0.9549507,0.6884693,0.7068847,0.7323151,0.9606,0.0729949,0.05037653,0.06601179,0.6634502,0.9565876,0.7138398,0.06225945,0.7234184,0.9467849,0.03860661,0.6709906,0.6929801,0.6700387,0.9532983,0.7151045,0.9645723
cg18275647,0.6354778,0.6997952,0.1152574,0.1014596,0.7247699,0.6559917,0.6257908,0.7130526,0.1026723,0.5930232,0.07669983,0.7217149,0.6535807,0.6428059,0.7455468,0.5597803,0.68009,0.6186397,0.7509873,0.6620136,0.6811187,0.7973487,0.6264964,0.6732094,0.6110066,0.7224418,0.6790519,0.6992481,0.1105662,0.1287643,0.1152648,0.1136842,0.1173416,0.7181765,0.6994784,0.1147913,0.1240842,0.623318,0.6732322,0.5458113,0.7189884,0.6107237,0.6382663,0.690387,0.1090452,0.7335503,0.1532643,0.6986696,0.6382343,0.6492891,0.1333333,0.7102836,0.1111111,0.6930397,0.7401651,0.08702531,0.7583073,0.7100772,0.1162483,0.7580864,0.08903366,0.6833977,0.7393882,0.6512873,0.687871,0.7624888,0.6950874,0.1130974,0.1072453,0.1031011,0.6803687,0.626203,0.6136572,0.7406985,0.7157905,0.6695464,0.6784867,0.1160305,0.07122371
cg18285337,0.8956182,0.6532468,0.9216334,0.6545002,0.9275148,0.05763211,0.9342901,0.08600528,0.9229748,0.6118963,0.914929,0.927296,0.05097765,0.6575896,0.9409768,0.9163532,0.6199668,0.610305,0.6466241,0.9395111,0.6716888,0.6438683,0.6503929,0.05686143,0.06159925,0.5911438,0.9229672,0.04120514,0.04362487,0.6362082,0.6470149,0.04215747,0.044263,0.03052028,0.9202454,0.6718912,0.05981941,0.06336198,0.7010353,0.6068757,0.05257912,0.9302451,0.05759162,0.9181763,0.677403,0.9367791,0.690305,0.9183244,0.6360933,0.6545916,0.9422404,0.686187,0.9285125,0.7046176,0.06034483,0.06061891,0.6657098,0.04887302,0.6575786,0.04751823,0.9334911,0.6910661,0.6631339,0.9139006,0.6422828,0.6223667,0.6770585,0.05855135,0.6473101,0.0714997,0.9274622,0.0453271,0.5720991,0.04385459,0.6353284,0.6473443,0.9286312,0.9221235,0.9193386
cg18307604,0.6785741,0.6888331,0.08701854,0.1174912,0.7114356,0.7279682,0.7229182,0.7542492,0.07752645,0.6930298,0.08011153,0.714618,0.7267815,0.7075512,0.6844894,0.6533619,0.6949588,0.6848626,0.705424,0.6862031,0.7228374,0.715378,0.7048034,0.652083,0.7116965,0.7016313,0.7135062,0.7119597,0.07496601,0.1187625,0.08171418,0.07790627,0.07594409,0.7062265,0.731075,0.0789675,0.08416834,0.7290685,0.7210577,0.6883629,0.6823415,0.6949097,0.6820333,0.709978,0.08383482,0.7111854,0.1076768,0.7117618,0.7093383,0.7362978,0.1102445,0.7290282,0.09023278,0.7439836,0.7589707,0.1019992,0.7409976,0.7327127,0.09047727,0.7456451,0.1005848,0.7092783,0.7484248,0.6920202,0.7275779,0.6991157,0.651809,0.1215729,0.1014617,0.1181818,0.7238531,0.6825763,0.6775678,0.6808039,0.6871236,0.7203279,0.7210056,0.08670213,0.08607061
cg18346634,0.3087954,0.8501118,0.8712602,0.2081117,0.8737958,0.2968654,0.8890572,0.9003962,0.888129,0.2107356,0.8861025,0.877214,0.8723912,0.900777,0.8767135,0.8729059,0.855619,0.2712826,0.8827327,0.8927511,0.8784469,0.3333333,0.891095,0.8732762,0.8899187,0.8652084,0.8864608,0.8790972,0.8796391,0.2998791,0.8972815,0.3341564,0.8606211,0.8967819,0.8575849,0.8757522,0.9035736,0.8881639,0.9065269,0.2872777,0.8783981,0.8728226,0.8790595,0.8701324,0.8889864,0.2139175,0.3106227,0.2596685,0.8862033,0.9,0.9084094,0.2753456,0.9019189,0.9268782,0.2707046,0.8797753,0.877153,0.8994741,0.9114403,0.9019686,0.2809249,0.9148777,0.2812161,0.2487709,0.8610118,0.845063,0.8728011,0.2549286,0.8621114,0.8704096,0.8893354,0.1991101,0.8278261,0.8419981,0.2541322,0.2666667,0.8825789,0.8902379,0.8478355
cg18386008,0.6708835,0.6771561,0.1280263,0.1476899,0.7162288,0.735361,0.7495823,0.7487739,0.08692053,0.6944708,0.110009,0.7191217,0.7248656,0.7176321,0.7147012,0.6831146,0.7475325,0.7141578,0.7079758,0.7275996,0.7077748,0.7207654,0.7498808,0.7126082,0.7028555,0.745233,0.7023571,0.709567,0.1276042,0.1277125,0.1277191,0.09491194,0.1143816,0.7038392,0.7345155,0.1440717,0.105274,0.7239549,0.7647311,0.7007625,0.7059195,0.7010133,0.7168617,0.7295195,0.1290805,0.7530177,0.133115,0.7027088,0.7263213,0.7424693,0.1298135,0.7563643,0.118376,0.7671188,0.7752925,0.1064432,0.7265799,0.7319242,0.09810757,0.7400444,0.1108991,0.7359365,0.7622701,0.7152578,0.7213821,0.6816219,0.7004052,0.1185909,0.1022707,0.1176234,0.7388554,0.6701462,0.7040907,0.6901447,0.6903226,0.7170818,0.7204095,0.1210877,0.1254333
cg18391209,0.2262038,0.8643243,0.2505576,0.2822129,0.2387944,0.1970339,0.3535503,0.2867448,0.8751495,0.8959145,0.1962339,0.9,0.1838235,0.902521,0.8935987,0.900591,0.8628027,0.8895599,0.2460317,0.9044349,0.1507246,0.3119565,0.2366667,0.3028096,0.9173154,0.8214982,0.3076923,0.2383966,0.8782749,0.3055556,0.8995873,0.2441016,0.1830508,0.2600733,0.885537,0.1960581,0.8941606,0.906213,0.8943782,0.2533496,0.8785916,0.2066806,0.8759354,0.2387914,0.207767,0.2604736,0.2904085,0.847054,0.8664993,0.9043032,0.8994471,0.3017164,0.1879195,0.277081,0.2696133,0.8795846,0.2461874,0.9135252,0.1685117,0.8961818,0.1843712,0.3671562,0.2851365,0.2823315,0.298019,0.2125435,0.1170732,0.8604187,0.8731318,0.2753488,0.3016393,0.8474615,0.8827636,0.1413043,0.8794061,0.2339717,0.2349823,0.2352362,0.3064877
cg18395382,0.623269,0.6342069,0.06075676,0.05832764,0.661502,0.6845787,0.6434228,0.659756,0.04963282,0.5920062,0.03225806,0.630857,0.6346218,0.6319975,0.6473802,0.5985092,0.7137945,0.6303195,0.6586533,0.6444073,0.6157665,0.6562313,0.5959266,0.6301421,0.5838338,0.6776786,0.6518807,0.5968392,0.04842932,0.03739445,0.05017585,0.069227,0.06483544,0.6025829,0.5934053,0.04494382,0.05846071,0.6266797,0.6558627,0.6482533,0.5831169,0.6453213,0.6129141,0.5845098,0.06962691,0.6705339,0.0552619,0.6582888,0.6040052,0.6153374,0.04056291,0.6455475,0.06527492,0.6272715,0.624303,0.06025428,0.6428268,0.6634322,0.04675325,0.605558,0.03446154,0.5985247,0.6048316,0.5717413,0.6518396,0.5993031,0.6063887,0.06679463,0.05336226,0.05527753,0.6998073,0.6006865,0.6340551,0.6314728,0.6383542,0.5942204,0.6157196,0.04776119,0.03113686
cg18399551,0.6250601,0.6870556,0.1353666,0.1501425,0.7458575,0.7303671,0.7344513,0.7443428,0.1147382,0.6713534,0.1211437,0.706544,0.6796501,0.7010172,0.7316449,0.5965313,0.7278102,0.7140708,0.6893724,0.7026873,0.7315199,0.7427978,0.719696,0.655641,0.7137633,0.6993315,0.7029064,0.7164446,0.14183,0.1050392,0.1264312,0.1384786,0.1487352,0.6945211,0.7054119,0.1599629,0.1441142,0.7367352,0.6961898,0.6914665,0.6711665,0.6967422,0.6896016,0.7176017,0.1516892,0.7265278,0.1219997,0.6743895,0.6820256,0.734647,0.1547551,0.7301084,0.1455504,0.7560521,0.7442937,0.1069559,0.7323399,0.7244506,0.138218,0.7438041,0.1215291,0.6966482,0.7313327,0.7154452,0.7005645,0.6853068,0.7028942,0.1622465,0.1641076,0.1644951,0.7408685,0.6561385,0.6828592,0.6960745,0.6900458,0.706627,0.6882116,0.1518006,0.1333659
cg18414950,0.7199677,0.7136672,0.1351702,0.1087101,0.8065826,0.7314759,0.7863956,0.7963688,0.08825979,0.7487894,0.0630217,0.7405158,0.7428179,0.7317333,0.750692,0.6874248,0.7763961,0.7304381,0.7432401,0.7145585,0.7632639,0.7681205,0.7563468,0.7428067,0.7075519,0.7593766,0.7530345,0.7774268,0.04768392,0.0439078,0.08598594,0.06507666,0.108742,0.7272016,0.7194964,0.1039354,0.08411566,0.7745198,0.8256156,0.7220501,0.7035971,0.7262387,0.7117488,0.7304436,0.09599156,0.737892,0.09866573,0.7373915,0.7212647,0.7673892,0.07077516,0.75,0.08061492,0.7233166,0.7366822,0.08177172,0.7772444,0.7221506,0.08235738,0.7767541,0.07119609,0.7481719,0.7684061,0.7602065,0.7294581,0.7425713,0.7009841,0.1311054,0.09981573,0.1024115,0.7176918,0.6875482,0.7531937,0.6325671,0.7124515,0.7202603,0.7263314,0.1029412,0.09296149
cg18443741,0.02575992,0.6831629,0.08361045,0.7256388,0.7319703,0.7593191,0.754023,0.744561,0.7238973,0.009115282,0.9329717,0.7107232,0.1053191,0.05083884,0.08697917,0.931322,0.7617371,0.7501425,0.9459031,0.9505877,0.02565982,0.9267027,0.1335915,0.9193348,0.0754976,0.9502752,0.7648579,0.07806487,0.7461758,0.7215402,0.7985683,0.9387662,0.9347468,0.763383,0.7507693,0.7512715,0.7328355,0.7267332,0.748745,0.7229514,0.7076833,0.7404279,0.734313,0.7330329,0.7219148,0.7507599,0.7739541,0.08967391,0.7431296,0.7629136,0.7715912,0.7535664,0.7592043,0.05624228,0.7619687,0.7226058,0.7431067,0.7302353,0.09229898,0.7768396,0.07523338,0.75263,0.9453773,0.9303024,0.6955017,0.9332606,0.9322241,0.6780707,0.08168916,0.7043805,0.7549716,0.9282185,0.7578973,0.05842259,0.7239358,0.7421628,0.7231081,0.9459035,0.9114519
cg18452169,0.8826406,0.9139785,0.9011067,0.8659831,0.9266464,0.8798146,0.8895152,0.9063719,0.9131737,0.3461539,0.8710387,0.9269751,0.3183673,0.9099969,0.9190956,0.09547739,0.882221,0.8919345,0.8918843,0.888778,0.9086201,0.9018329,0.8978406,0.9302395,0.9112272,0.8884298,0.9156691,0.1686747,0.8867152,0.8672727,0.8940126,0.9192191,0.8938224,0.2852665,0.888832,0.8818835,0.9252926,0.3038674,0.9044254,0.8717494,0.8775811,0.8649103,0.9033273,0.8652825,0.8989899,0.9046424,0.9155866,0.1775148,0.3065476,0.904014,0.915268,0.8911564,0.8801262,0.9252105,0.8780115,0.8897597,0.9343209,0.9128003,0.2523962,0.8966821,0.9075169,0.8826176,0.2019704,0.8676123,0.2305085,0.9195005,0.2450143,0.9147152,0.902964,0.07905138,0.3263598,0.2739726,0.8814409,0.933703,0.9320047,0.9335369,0.3095238,0.8840651,0.15
cg18455878,0.04515203,0.5973627,0.8930598,0.8960817,0.936077,0.6323265,0.07965954,0.9407032,0.5587631,0.04148615,0.5898625,0.570216,0.8740343,0.5994738,0.8783473,0.8915675,0.5636847,0.5859516,0.5919792,0.5835143,0.6060274,0.9235047,0.8952863,0.9128631,0.8952975,0.8788351,0.5491477,0.9038662,0.5680718,0.9232337,0.5750546,0.8934063,0.5735837,0.5862426,0.8681757,0.6206589,0.5970323,0.6440444,0.06889695,0.5641772,0.91033,0.6036649,0.8588225,0.8771901,0.9181963,0.9014211,0.8300621,0.5610927,0.9057785,0.6046264,0.631397,0.9218374,0.9092832,0.05813225,0.6426433,0.5676771,0.9180579,0.5960771,0.9092075,0.9061394,0.0555405,0.9265767,0.9049631,0.6400566,0.8698418,0.5473366,0.9020166,0.5887645,0.6036122,0.07152604,0.9159319,0.5614548,0.5432362,0.5759768,0.9143183,0.5994148,0.5966916,0.6014566,0.8252829
cg18507125,0.6386654,0.6673598,0.1157895,0.1121176,0.696793,0.7098661,0.6768,0.7215433,0.08787666,0.6252663,0.09716475,0.692154,0.6465609,0.6437939,0.6676534,0.6164166,0.6844648,0.6350435,0.6685098,0.644793,0.6608027,0.7178581,0.7221322,0.6387665,0.6983792,0.6705453,0.6424599,0.6913733,0.1094254,0.1001387,0.08114558,0.06855105,0.1305212,0.6793499,0.6893894,0.109375,0.1162578,0.7119037,0.7253179,0.6645433,0.6700214,0.6664355,0.6853498,0.6782626,0.09642162,0.6999126,0.1159639,0.6706597,0.6718996,0.6290892,0.1177564,0.7032989,0.1243007,0.6912874,0.725325,0.09814064,0.7051865,0.6662279,0.1198288,0.7228195,0.1114744,0.648699,0.6659628,0.6398467,0.6858515,0.6595203,0.6504459,0.1300585,0.137806,0.1232913,0.7328821,0.6222513,0.647824,0.6843858,0.6359944,0.6632249,0.6757614,0.1340132,0.1279133
cg18514595,0.1894576,0.2086093,0.6823551,0.2308131,0.2355296,0.2737902,0.7148768,0.2535248,0.1975207,0.9063296,0.6653838,0.1640399,0.6876473,0.7054764,0.1989406,0.700578,0.7093757,0.2398703,0.284952,0.3292402,0.3058501,0.8894565,0.7417806,0.7089766,0.2232558,0.2261749,0.2050017,0.2211191,0.2383813,0.3111712,0.2773032,0.2057348,0.6830301,0.2224889,0.2321188,0.7113939,0.2353539,0.2362688,0.2746667,0.1884682,0.1447059,0.7510999,0.6495242,0.2041396,0.257592,0.7297422,0.702318,0.7077455,0.6979716,0.6482473,0.2745195,0.6950336,0.7191489,0.9349017,0.1958763,0.7064155,0.6996124,0.7434034,0.1722704,0.191526,0.2077562,0.69505,0.2855637,0.7079075,0.6284382,0.1809851,0.1885192,0.2274705,0.1965812,0.7094196,0.2315069,0.6571892,0.6867414,0.7113319,0.6402823,0.6877323,0.1939914,0.7204383,0.6993617
cg18523259,0.6407364,0.6794186,0.01704651,0.0159614,0.6831299,0.7207112,0.669199,0.6792566,0.01426773,0.6669629,0.01878965,0.6740623,0.6822063,0.678718,0.6813171,0.612985,0.7038032,0.6657667,0.6727484,0.6877417,0.6634938,0.6486002,0.6594145,0.6226239,0.6667855,0.6748461,0.6747455,0.6432339,0.01862583,0.01292246,0.01765077,0.01482233,0.01447749,0.6498339,0.6684487,0.0370995,0.01359003,0.6479571,0.7239521,0.6662838,0.6394395,0.6564487,0.6478293,0.6364967,0.0170289,0.6409829,0.03865717,0.6709567,0.6636637,0.6604742,0.01124835,0.6529843,0.02007648,0.6783313,0.6675114,0.009248555,0.6664211,0.6544793,0.01409081,0.6410733,0.02829268,0.6460929,0.6506569,0.6529765,0.6614701,0.6462196,0.6640112,0.01857905,0.03191671,0.02734233,0.6837641,0.657728,0.6848288,0.6638033,0.6261322,0.6593346,0.6423247,0.02352941,0.02177822
cg18530240,0.6004167,0.7061544,0.1603499,0.253,0.6934941,0.7073573,0.6150876,0.6757813,0.0934466,0.7472222,0.1293279,0.6624227,0.662603,0.6346614,0.7016037,0.5661399,0.6414161,0.6092353,0.5824839,0.6432792,0.6103078,0.6067086,0.6454414,0.5048431,0.5611448,0.7267123,0.6639478,0.5973266,0.05365127,0.1034483,0.07545045,0.07215447,0.1246851,0.6688811,0.7322034,0.08903021,0.1129032,0.6136651,0.7554859,0.4675716,0.5935972,0.6026906,0.6545205,0.6000804,0.09764919,0.7104592,0.04015671,0.6542869,0.611778,0.6484452,0.07153285,0.6127893,0.03492647,0.5954679,0.650687,0.08064516,0.7052631,0.6621212,0.1517961,0.6699795,0.1554622,0.6327127,0.5680917,0.6929348,0.6065517,0.5806553,0.6371199,0.1377497,0.0558325,0.04429134,0.7227694,0.6478196,0.6448529,0.7225881,0.5908536,0.6676406,0.6997579,0.1297899,0.05561614
cg18557837,0.1078818,0.1197411,0.7266554,0.7057374,0.0877193,0.7389929,0.6888298,0.7322093,0.9347496,0.6686649,0.6904253,0.09125894,0.07820097,0.1024785,0.703831,0.1265121,0.6550599,0.0979713,0.1169036,0.6902629,0.7171372,0.7128018,0.09766556,0.1023212,0.04270987,0.09444445,0.115133,0.09857774,0.09139785,0.7230142,0.112988,0.6588112,0.1151299,0.09712667,0.7065977,0.08516593,0.1342338,0.762315,0.09639104,0.04921466,0.07327797,0.09386282,0.05944987,0.736532,0.07200811,0.6754346,0.7224451,0.08978328,0.07311321,0.06640625,0.941839,0.09513853,0.1140456,0.7359793,0.07466281,0.6690666,0.08205128,0.04745763,0.09775709,0.07247899,0.1040583,0.03516999,0.7348431,0.7225579,0.07425523,0.1100378,0.07512651,0.6906722,0.6989806,0.1099356,0.1757508,0.104766,0.6632275,0.6718296,0.06059507,0.1264308,0.1172161,0.7229144,0.1098408
