cpg,module,gene
cg20648847,grey,ACTN3
cg20649047,turquoise,NUMB
cg20651916,turquoise,ZBTB12
cg20653654,blue,STIM2
cg20655434,turquoise,LOC100130987
cg20656261,turquoise,RASSF2
cg20657098,turquoise,ESF1
cg20660197,turquoise,
cg20662169,blue,SCN3B
cg20663403,orange,ZNF284
cg20664702,turquoise,ZNF391
cg20664996,blue,
cg20666379,blue,PTS
cg20667480,grey,TBC1D16
cg20668662,turquoise,SH3PXD2A
cg20668838,turquoise,PCCB
cg20679271,grey,MYO7B
cg20679309,grey,SCLY
cg20680664,turquoise,
cg20680872,lightcyan,SMCHD1
cg20681578,turquoise,
cg20686432,turquoise,CDKN2AIP
cg20689859,turquoise,EHBP1
cg20690919,turquoise,USP1
cg20691120,turquoise,EFCAB5
cg20691612,blue,MAST4
cg20694715,green,MAGOHB
cg20695057,turquoise,TP53BP2
cg20695529,white,MYST2
cg20695805,turquoise,PRKCI
cg20698501,grey,C17orf97
cg20699200,pink,LOC93622
cg20703240,turquoise,AGXT2L2
cg20704819,blue,GABBR1
cg20706638,turquoise,C1orf69
cg20707679,turquoise,NFIC
cg20707764,turquoise,MTA3
cg20712912,turquoise,
cg20714462,cyan,STAMBPL1
cg20714708,blue,LRRK1
cg20715218,turquoise,C10orf4
cg20718083,grey,OVOL1
cg20718240,blue,TMEM217
cg20718679,grey,ATG12
cg20720597,grey,
cg20722891,blue,AEBP2
cg20724681,turquoise,RAP1GDS1
cg20725261,turquoise,STAU1
cg20725662,blue,HSN2
cg20725670,turquoise,CDC6
cg20725941,turquoise,ZNF528
cg20728685,turquoise,GPBP1
cg20728704,blue,SLC16A14
cg20732881,grey,
cg20733500,turquoise,DUSP6
cg20734569,grey,SPINK8
cg20737382,grey,
cg20738202,magenta,C11orf58
cg20738735,grey,DNAH5
cg20738996,blue,TLK1
cg20739156,blue,
cg20739864,blue,PSMA4
cg20742840,blue,FAM168A
cg20744163,grey,ZMIZ1
cg20744362,grey,C22orf34
cg20744788,blue,GTPBP4
cg20745134,turquoise,C11orf67
cg20745925,blue,GPBP1
cg20748194,turquoise,MGC70857
cg20750843,grey,CRKL
cg20752420,turquoise,LOC100128542
cg20754964,blue,ATP9B
cg20757299,turquoise,FAM82A1
cg20761860,tan,
cg20763254,turquoise,SLC25A37
cg20765267,turquoise,DCAF13
cg20771287,turquoise,DEM1
cg20775307,turquoise,ALG8
cg20776829,turquoise,SNCA
cg20777266,turquoise,
cg20778097,turquoise,LRRC59
cg20780708,turquoise,CPT2
cg20783970,blue,
cg20784314,turquoise,YWHAB
cg20785674,turquoise,PLEKHO1
cg20785715,turquoise,ZNF623
cg20786683,turquoise,SMTN
cg20786706,blue,
cg20788387,turquoise,RAD1
cg20789993,turquoise,TMPPE
cg20790798,grey,
cg20791744,blue,NR1D2
cg20792512,turquoise,WNT4
cg20792895,blue,MKRN3
cg20793089,grey,MYO5C
cg20793623,blue,
cg20795117,grey,SCAMP3
cg20796556,turquoise,RIOK3
cg20797740,turquoise,KPNB1
cg20799268,turquoise,
cg20799816,turquoise,TTC39C
cg20800296,turquoise,SFPQ
cg20800956,turquoise,DNM3
cg20801464,turquoise,TGIF1
cg20802333,blue,C1orf100
cg20803783,turquoise,PHF13
cg20806676,blue,GABBR1
cg20811317,blue,NRCAM
cg20813139,blue,
cg20813491,turquoise,PSMB9
cg20813493,turquoise,C11orf60
cg20814026,turquoise,ANKRD53
cg20820997,turquoise,IKZF2
cg20821042,grey,HLA-DQA2
cg20821899,blue,DNAH7
cg20821980,grey,ProSAPiP1
cg20824294,grey,PLS1
cg20824576,grey,CD47
cg20825892,turquoise,MFSD8
cg20826740,grey,
cg20829055,blue,DARS2
cg20829193,turquoise,BAZ2A
cg20831492,turquoise,BET1
cg20831741,turquoise,CCDC39
cg20835659,grey,MDC1
cg20844545,turquoise,MMP17
cg20846728,grey,MYT1L
cg20847625,turquoise,COL11A1
cg20847668,blue,NOP10
cg20848291,grey,ZAN
cg20850195,grey,SNORA76
cg20850894,blue,NPFFR2
cg20851828,grey,
cg20852890,turquoise,C2orf55
cg20854025,turquoise,MTMR14
cg20858341,turquoise,ADNP
cg20860638,darkgreen,MFI2
cg20864214,grey,ARHGEF17
cg20864326,lightgreen,XRCC2
cg20865239,turquoise,NBR1
cg20865740,blue,CDGAP
cg20866694,grey,
cg20867963,turquoise,C6orf145
cg20876096,blue,
cg20885179,turquoise,VILL
cg20888907,turquoise,LETM2
cg20890145,blue,IFNG
cg20891283,turquoise,YEATS4
cg20891558,grey,
cg20891813,turquoise,HLA-F
cg20891862,turquoise,RNASEK
cg20894569,blue,NBN
cg20896113,yellow,RFX4
cg20896738,turquoise,POFUT2
cg20897072,blue,
cg20900519,blue,DKFZp686O24166
cg20901426,grey,OGFR
cg20903764,turquoise,WEE1
cg20908224,turquoise,MAML3
cg20909159,turquoise,CFL1
cg20909380,grey,
cg20909645,grey,
cg20911986,blue,ETV6
cg20913732,turquoise,PGAP1
cg20914370,turquoise,TAX1BP1
cg20915333,blue,AHCYL2
cg20916362,grey,
cg20917491,grey,
cg20918484,turquoise,CDC42EP4
cg20918537,grey,DMXL2
cg20923605,grey,
cg20923716,grey,MAPRE2
cg20925726,blue,CTNNB1
cg20927242,grey,HLA-F
cg20927547,blue,
cg20927656,grey,DPPA3
cg20927661,grey,SOX11
cg20929551,blue,C15orf33
cg20930040,blue,FOXJ3
cg20931867,blue,
cg20932348,turquoise,STIM2
cg20942286,grey,THBS4
cg20943039,turquoise,
cg20943999,blue,SYTL2
cg20944895,turquoise,TDRD3
cg20945472,blue,
cg20946056,turquoise,NT5C3
cg20950529,blue,
cg20954975,grey,
cg20955328,grey,KLF15
cg20956634,turquoise,TWF1
cg20957095,turquoise,ZFP91
cg20958720,turquoise,NDUFS1
cg20959907,grey,DOCK4
cg20960422,turquoise,SLC39A10
cg20961245,violet,
cg20961469,turquoise,
cg20962297,green,ZNF333
cg20962901,magenta,
cg20963592,turquoise,LAP3
cg20963995,turquoise,PTGFRN
cg20964082,blue,ERO1LB
cg20964285,turquoise,MAST4
cg20964594,turquoise,CPZ
cg20965255,grey,MED1
cg20965743,grey,ASPG
cg20969372,turquoise,
cg20970697,turquoise,PIK3R4
cg20972416,turquoise,NHEJ1
cg20973347,turquoise,DKK3
cg20973561,blue,EXOC4
cg20973720,grey,RASGRF1
cg20979042,blue,
cg20979233,turquoise,RGS20
cg20979732,turquoise,SF1
cg20981856,blue,
cg20982046,grey,
cg20985399,grey,IGDCC4
cg20985758,blue,PDXP
cg20986134,darkred,LMNB1
cg20988549,turquoise,PPIH
cg20994084,grey,SLC38A10
cg20996351,grey,MAP3K6
cg20996887,blue,SMYD3
cg20999246,magenta,SFRS18
cg20999912,turquoise,PPP2R5A
cg21000919,blue,
cg21001184,turquoise,HOXA9
cg21004358,grey,
cg21004366,turquoise,ZMYM2
cg21005756,grey,JMJD7
cg21016266,grey,WDR66
cg21017348,blue,ERGIC2
cg21017887,turquoise,
cg21023520,grey,MPPED1
cg21024122,turquoise,BAT1
cg21026663,turquoise,HIST1H4D
cg21029932,turquoise,ESR2
cg21030419,turquoise,SNX8
cg21032728,turquoise,HSPA2
cg21033440,grey,SIPA1
cg21033514,tan,AGBL3
cg21034903,darkmagenta,DYNC1I2
cg21035222,turquoise,HSPA2
cg21037057,grey,
cg21038156,turquoise,VIPR2
cg21041100,turquoise,RAB5B
cg21041580,darkred,ARHGEF17
cg21043213,grey,PF4
cg21043815,turquoise,PCBD2
cg21044426,turquoise,DOT1L
cg21045802,turquoise,TTC35
cg21045841,turquoise,
cg21046148,turquoise,
cg21050234,grey,FAM38B
cg21051375,darkred,IKBIP
cg21051519,grey,PKD2L2
cg21051568,blue,SEMA5A
cg21052958,blue,ZNF572
cg21053224,blue,SNORD113-9
cg21053323,grey,SUMO3
cg21053831,grey,
cg21057613,turquoise,CGNL1
cg21058520,turquoise,
cg21058927,turquoise,CISD2
cg21059366,turquoise,C14orf138
cg21059382,turquoise,ILVBL
cg21061553,blue,SNRPN
cg21062780,grey,
cg21067540,turquoise,ZNF114
cg21069563,grey,SLC41A3
cg21073930,grey,MAST1
cg21074594,turquoise,
cg21076702,turquoise,ZNF566
cg21077049,blue,
cg21077559,turquoise,TMEM155
cg21078994,turquoise,MBOAT2
cg21080034,turquoise,HSPA1B
cg21080140,turquoise,COL19A1
cg21080253,lightcyan,C5orf36
cg21081097,lightcyan,CLPTM1
cg21085022,blue,C6orf106
cg21086066,turquoise,ANKRD13B
cg21089065,blue,NFATC1
cg21092413,turquoise,RNF44
cg21102739,grey,CWC22
cg21104276,grey,FZD1
cg21106486,grey,CR1L
cg21107200,blue,PPP2R5E
cg21107549,darkolivegreen,
cg21107924,turquoise,AKIRIN1
cg21108691,blue,MIR761
cg21109038,grey,ZNF710
cg21109666,grey,DISC1
cg21111256,grey,CYP2A7
cg21114407,blue,
cg21116284,blue,TGFBR3
cg21117965,grey,SPEG
cg21121136,turquoise,
cg21122375,turquoise,SFRP4
cg21123519,grey,
cg21124175,blue,ZNF835
cg21125441,blue,NID2
cg21125848,blue,TBCCD1
cg21126229,blue,RNF212
cg21126344,turquoise,SOX9
cg21126583,grey,CNTNAP2
cg21126969,blue,SFMBT1
cg21127268,turquoise,FEZ1
cg21127318,turquoise,RAPGEF6
cg21130463,blue,HRNBP3
cg21130861,grey,TNFAIP8
cg21131031,turquoise,C4orf19
cg21131796,blue,NCOR2
cg21138405,grey,IRF1
cg21139150,grey,
cg21141318,turquoise,
cg21142257,turquoise,ATP6V1B2
cg21144063,grey,
cg21144714,turquoise,RPS14
cg21145136,turquoise,SH3GL3
cg21146912,turquoise,TLK1
cg21147364,blue,SYNE2
cg21148362,turquoise,
cg21149582,turquoise,DFFA
cg21151335,turquoise,GPR63
cg21154964,grey,HECW1
cg21155461,grey,ZNF544
cg21157115,grey,APTX
cg21157234,green,ALG2
cg21158896,grey,RPS13
cg21158975,blue,VAV2
cg21159778,grey,DFNB31
cg21160290,grey,ABO
cg21160472,grey,ATF3
cg21162694,turquoise,ZNF643
cg21163347,grey,SLC6A3
cg21164886,turquoise,ATOX1
cg21166785,grey,EEF1B2
cg21167072,orange,CASP8AP2
cg21167402,grey,SDHAP3
cg21168444,grey,ETV6
cg21169285,blue,MAPK9
cg21170041,grey,GDA
cg21171335,grey,WDR66
cg21173623,turquoise,TMEM141
cg21176488,grey,LPP
cg21176755,grey,C9orf21
cg21177396,grey,
cg21178548,turquoise,SAMD14
cg21180286,grey,
cg21183846,turquoise,FMO4
cg21185116,blue,
cg21185187,blue,INTS6
cg21185289,turquoise,TLX2
cg21186576,grey,
cg21186663,turquoise,CITED2
cg21189438,grey,C9orf122
cg21192065,turquoise,UBR3
cg21195307,turquoise,POMT1
cg21197425,turquoise,NHEDC1
cg21198550,turquoise,
cg21199988,turquoise,TMX2
cg21200138,turquoise,ALDH1B1
cg21204139,grey,UBE2U
cg21204356,turquoise,NAP1L4
cg21205071,turquoise,OLFML2B
cg21205713,blue,SFRS3
cg21206147,grey,KLHL29
cg21206277,blue,ZBTB7A
cg21211367,grey,
cg21211480,turquoise,TMEM106A
cg21213571,blue,VANGL2
cg21213617,grey,LHX6
cg21216547,blue,DBT
cg21216600,turquoise,DGKI
cg21216618,yellow,ZDHHC21
cg21218899,grey,VASP
cg21219373,grey,PPP1R13L
cg21220551,turquoise,SCAI
cg21220708,turquoise,
cg21220721,grey,ACOT7
cg21222634,grey,GNAS
cg21226059,grey,RUFY1
cg21226534,turquoise,UNC13B
cg21228957,turquoise,PDK2
cg21231550,blue,TEX10
cg21232767,blue,PTPRN2
cg21233688,turquoise,
cg21234162,blue,PTPDC1
cg21235746,grey,LOC149837
cg21237687,grey,ALOX12
cg21239184,turquoise,RNF20
cg21239265,turquoise,WBSCR16
cg21240492,grey,EIF4A1
cg21240861,turquoise,DNAJB6
cg21241850,turquoise,DFNB31
cg21242009,grey,
cg21243612,blue,C9orf6
cg21245492,blue,IGF1R
cg21247472,turquoise,RQCD1
cg21247757,blue,TXNDC15
cg21248554,grey,KRTCAP3
cg21249376,turquoise,MOBKL2B
cg21252276,turquoise,NTNG2
cg21252282,grey,
cg21252812,turquoise,ELK3
cg21258057,grey,FLJ16779
cg21266330,grey,NPFFR2
cg21268422,grey,BACE2
cg21270243,turquoise,ATIC
cg21272279,grey,GLIPR1L2
cg21273098,grey,SMPD2
cg21273366,turquoise,DLEU1
cg21273746,blue,TSSC1
cg21274778,brown,SRP14
cg21278806,turquoise,N4BP2L1
cg21280014,turquoise,PTPRN2
cg21280320,grey,
cg21288778,turquoise,THOC1
cg21293397,white,ZNF792
cg21293562,turquoise,
cg21294209,turquoise,RAD54L
cg21295367,magenta,CCDC57
cg21296613,darkgreen,ZNF831
cg21297314,blue,HLA-E
cg21298523,grey,NUDT9
cg21299458,grey,SCARF2
cg21305471,turquoise,ZNF671
cg21310689,turquoise,COX6B2
cg21315783,blue,
cg21317132,turquoise,SLC1A4
cg21321885,turquoise,NDE1
cg21325040,blue,
cg21327887,black,MAPT
cg21330207,grey,ZADH2
cg21334191,blue,HPS3
cg21335266,turquoise,BHLHE41
cg21336547,turquoise,AKAP8
cg21338523,blue,ARHGAP15
cg21341821,grey,DIP2C
cg21346818,darkgrey,ATP5G1
cg21349645,turquoise,LOC642846
cg21350909,blue,
cg21351392,grey,AGPAT4
cg21352943,sienna3,C12orf41
cg21352959,grey,TEX2
cg21358336,grey,
cg21359254,grey,
cg21359468,turquoise,
cg21361702,turquoise,REPIN1
cg21364560,turquoise,MYOF
cg21365564,grey,BLOC1S2
cg21371335,turquoise,DNAJC7
cg21372595,blue,
cg21374208,turquoise,DNAJC1
cg21376831,turquoise,STAT5B
cg21380183,turquoise,ATP9A
cg21381525,blue,NSUN6
cg21382890,turquoise,NFE2L2
cg21384492,grey,SNED1
cg21388527,turquoise,EPHA6
cg21389753,turquoise,TBX2
cg21391790,blue,C15orf41
cg21395152,turquoise,ATF3
cg21395723,turquoise,GTPBP1
cg21396487,turquoise,CENPL
cg21396998,grey,TAP2
cg21402921,grey,GABRA5
cg21407839,grey,DYRK1A
cg21415068,turquoise,TROAP
cg21418104,blue,
cg21422164,grey,RASA3
cg21424120,lightyellow,NMUR1
cg21424801,grey,MRPS18B
cg21428081,turquoise,
cg21428647,turquoise,HES1
cg21428833,turquoise,LMBRD1
cg21431338,turquoise,C20orf20
cg21432322,turquoise,TMEM19
cg21433558,grey,CNTNAP1
cg21434132,grey,
cg21434959,blue,TMCC1
cg21435568,turquoise,ANKRD29
cg21435684,turquoise,
cg21436120,blue,PBX1
cg21439539,turquoise,MRPL20
cg21445541,turquoise,CD247
cg21446692,turquoise,MTRF1
cg21447117,yellow,HOXA11
cg21447227,turquoise,WDR60
cg21448554,turquoise,SFRS3
cg21449256,blue,
cg21449450,turquoise,
cg21450784,grey,C19orf20
cg21451504,turquoise,KDM4A
cg21451653,grey,
cg21453420,blue,
cg21453443,grey,HIST3H2A
cg21454177,turquoise,PPM1K
cg21457031,turquoise,SLC25A23
cg21458840,turquoise,PYCRL
cg21461805,blue,UBAC2
cg21465176,turquoise,C17orf101
cg21465517,turquoise,RPS21
cg21466874,turquoise,METTL5
cg21467692,blue,
cg21468511,turquoise,ZSCAN22
cg21468825,turquoise,PAIP2B
cg21469772,grey,LHX6
cg21470387,grey,ALDH2
cg21471580,grey,PIWIL2
cg21474955,turquoise,GCHFR
cg21477907,turquoise,NCALD
cg21478123,blue,GMDS
cg21478921,blue,DTYMK
cg21480646,turquoise,ZFAND6
cg21482265,grey,PAX8
cg21483125,turquoise,TIPARP
cg21483475,grey,DHX36
cg21483883,turquoise,ELMO1
cg21484985,grey,
cg21486411,lightgreen,CLNS1A
cg21486944,turquoise,ZSCAN23
cg21487550,grey,
cg21491163,blue,CDH6
cg21491443,blue,
cg21492832,turquoise,TMEM121
cg21494337,turquoise,CENPO
cg21495568,lightcyan,SAP18
cg21497057,turquoise,RQCD1
cg21497602,brown,DUSP16
cg21497641,turquoise,
cg21499430,turquoise,WIBG
cg21501234,blue,TRIP4
cg21501616,turquoise,DCUN1D4
cg21507487,blue,
cg21507882,turquoise,IPO11
cg21510704,blue,C14orf143
cg21512185,turquoise,GEMIN6
cg21515788,turquoise,KPNB1
cg21516302,grey,
cg21516384,grey,RNF213
cg21518212,grey,RPH3AL
cg21520933,turquoise,KLF14
cg21526120,blue,ZDHHC23
cg21526654,turquoise,TUBB2A
cg21530087,saddlebrown,AKAP13
cg21532061,blue,ABCG8
cg21532953,turquoise,CENPJ
cg21535942,grey,CRYZ
cg21535980,turquoise,ABR
cg21538020,turquoise,SLC33A1
cg21539223,turquoise,DCP2
cg21539371,turquoise,ARF1
cg21540775,turquoise,APAF1
cg21542078,grey,TRPM4
cg21542174,turquoise,LETM1
cg21546874,lightyellow,H6PD
cg21547824,blue,ANKLE2
cg21548005,turquoise,B4GALNT1
cg21549477,blue,TMOD3
cg21550016,grey,PAX8
cg21550804,grey,
cg21552701,blue,COL4A2
cg21553524,turquoise,TMEM178
cg21554501,grey,RARA
cg21557108,grey,ATP8B4
cg21563597,turquoise,SEPT10
cg21565299,blue,GALNTL5
cg21566513,grey,
cg21567971,grey,
cg21568453,blue,VRK2
cg21568731,turquoise,TTK
cg21570528,magenta,AK3L1
cg21572003,blue,PCMTD2
cg21573582,cyan,AQP11
cg21574404,turquoise,CEBPA
cg21574531,turquoise,BICD1
cg21574574,blue,NPHP3
cg21575283,turquoise,NRAS
cg21575861,turquoise,TMEM184C
cg21576698,turquoise,LRRC41
cg21577705,skyblue,MBOAT7
cg21578219,grey,IGSF21
cg21580058,turquoise,VRK3
cg21581287,turquoise,CELSR2
cg21584052,blue,PRDM2
cg21585438,turquoise,
cg21585512,grey,LOC399959
cg21585936,blue,PPP2R2B
cg21586955,turquoise,FAM134A
cg21588215,grey,HLA-DQB1
cg21589191,royalblue,
cg21594961,grey,IL5RA
cg21595526,turquoise,GABPB1
cg21596238,turquoise,VGLL4
cg21597209,turquoise,CCDC104
cg21599089,turquoise,C5orf35
cg21599230,grey,TRAM1L1
cg21604084,blue,LOC100271715
cg21606490,grey,NTNG1
cg21607076,turquoise,
cg21609526,grey,PRDM16
cg21610815,grey,PAX8
cg21610904,grey,ZNF562
cg21613620,blue,MBNL2
cg21614420,turquoise,NT5M
cg21615583,turquoise,MIR375
cg21616297,turquoise,ACTR3
cg21619340,blue,SHROOM3
cg21620608,turquoise,SPOPL
cg21621906,turquoise,
cg21622536,grey,
cg21623748,turquoise,HOXC10
cg21627409,grey,PCDHGA4
cg21630368,turquoise,CREBZF
cg21632158,grey,
cg21634137,turquoise,SDCCAG1
cg21635584,turquoise,UBA3
cg21635948,turquoise,LOC100302652
cg21638053,blue,ITGA1
cg21638219,turquoise,HACL1
cg21639178,white,LSM5
cg21639922,grey,PDE9A
cg21643138,blue,C3orf43
cg21644334,blue,AMPD2
cg21644426,turquoise,MFSD6
cg21644669,turquoise,CCDC42
cg21644713,turquoise,DPAGT1
cg21648376,blue,CASQ2
cg21649089,grey,
cg21650694,turquoise,MORC3
cg21650737,grey,ERICH1
cg21654974,black,DERL2
cg21660531,grey,EEF1B2
cg21661138,turquoise,SEPW1
cg21663122,turquoise,HIST1H2BH
cg21664909,blue,PXDN
cg21665078,turquoise,EIF2B5
cg21665744,grey,POU6F2
cg21665850,grey,
cg21667817,turquoise,CAMTA2
cg21668166,blue,PLEKHG1
cg21671020,turquoise,
cg21672889,turquoise,SSH1
cg21673338,blue,SCAPER
cg21674495,turquoise,
cg21681396,turquoise,CSMD2
cg21682210,blue,
cg21682474,purple,N4BP2L2
cg21685655,blue,PON2
cg21696677,blue,HOOK3
cg21697007,grey,SHMT2
cg21697381,grey,SLFN12
cg21698185,grey,KBTBD11
cg21700663,grey,
cg21701395,turquoise,TP53INP1
cg21703068,turquoise,ITSN1
cg21703138,turquoise,PPP2CA
cg21704267,turquoise,STARD9
cg21705063,pink,SEC63
cg21706343,turquoise,ZBTB3
cg21709257,blue,C2orf63
cg21711672,turquoise,SEH1L
cg21711868,turquoise,KDM2A
cg21712805,blue,TDRKH
cg21712831,turquoise,
cg21717724,grey,PSMD5
cg21720206,blue,TBCD
cg21722655,grey,YBX2
cg21724239,grey,
cg21728101,grey,MAD1L1
cg21729159,turquoise,C15orf27
cg21733973,grey,
cg21735491,turquoise,
cg21736038,turquoise,MIR1539
cg21736309,turquoise,ATP13A1
cg21736411,grey,WRB
cg21736854,turquoise,MRC2
cg21739208,turquoise,
cg21740204,turquoise,SMC5
cg21744203,grey,DSCC1
cg21744417,blue,
cg21746997,grey,BMPR1B
cg21747652,blue,CTNNA1
cg21747958,turquoise,ZNF544
cg21755257,turquoise,TAF4B
cg21755440,yellow,SGOL1
cg21755806,blue,DLGAP2
cg21756027,turquoise,SLC27A1
cg21761776,grey,DTX4
cg21763021,turquoise,AURKA
cg21765224,turquoise,PHF20
cg21770330,turquoise,NRGN
cg21773297,turquoise,MYOM2
cg21777986,turquoise,BCL2
cg21780231,turquoise,FAM173B
cg21781828,grey,MTX3
cg21784498,turquoise,TMEM97
cg21784894,blue,PDE6B
cg21788624,turquoise,LAPTM4A
cg21790861,turquoise,
cg21797500,blue,
cg21800989,blue,TSGA10IP
cg21803390,turquoise,E2F3
cg21805221,grey,PYGL
cg21806242,grey,ATG16L2
cg21808881,magenta,RASSF7
cg21809007,turquoise,TRIP10
cg21809331,turquoise,RBM28
cg21809927,grey,TRIM31
cg21810188,turquoise,VCAN
cg21811021,grey,
cg21812277,turquoise,PARP4
cg21813470,turquoise,
cg21813473,turquoise,CHD6
cg21815047,turquoise,PMF1
cg21816308,grey,
cg21816336,turquoise,RNF149
cg21816491,blue,RCOR3
cg21817833,turquoise,FRMD6
cg21819722,blue,ATP8A1
cg21819782,grey,
cg21819984,grey,LASS3
cg21820610,blue,
cg21821308,blue,ASAP2
cg21821990,turquoise,SNX15
cg21822573,turquoise,C12orf72
cg21822635,blue,
cg21823101,turquoise,SMG6
cg21824413,grey,NR1D2
cg21825840,grey,KLC2
cg21825888,turquoise,BAT5
cg21826815,turquoise,HRK
cg21827317,grey,
cg21829783,turquoise,SLAMF6
cg21831451,turquoise,SNRPE
cg21831898,pink,C1orf51
cg21836903,turquoise,FOXP1
cg21838488,grey,RNF219
cg21839504,blue,
cg21840256,turquoise,C12orf41
cg21842222,grey,SF1
cg21842301,turquoise,CDK5RAP1
cg21842660,blue,DYNC1LI1
cg21845713,turquoise,HYLS1
cg21845869,blue,ARHGEF10
cg21846177,grey,NCRNA00028
cg21846876,turquoise,LANCL1
cg21847720,grey,MYOM2
cg21847751,turquoise,C2orf52
cg21848700,turquoise,CBX2
cg21849932,grey,LIME1
cg21854408,grey,
cg21854759,grey,
cg21855617,cyan,
cg21856234,turquoise,
cg21856881,turquoise,
cg21859337,turquoise,IGSF3
cg21860629,grey,LOR
cg21860679,turquoise,DUSP6
cg21862353,grey,MYT1L
cg21862992,grey,
cg21864304,grey,VGLL4
cg21867468,turquoise,RNF14
cg21870640,grey,HLA-DPB2
cg21871091,grey,HLCS
cg21871465,grey,NAP1L4
cg21873275,blue,
cg21873524,grey,
cg21875336,turquoise,PHIP
cg21875845,brown,CARS
cg21877656,turquoise,ZNF329
cg21877960,blue,KRR1
cg21884374,blue,NRCAM
cg21890002,turquoise,NAA16
cg21890551,turquoise,
cg21891490,blue,KCNIP4
cg21893185,grey,GPR135
cg21893354,turquoise,FAM105A
cg21894058,turquoise,EIF2AK1
cg21894287,grey,
cg21898246,turquoise,DTD1
cg21899558,grey,PRKAR1B
cg21899790,blue,
cg21902014,blue,GPR98
cg21902090,blue,
cg21902095,turquoise,RAD18
cg21903646,grey,
cg21903660,turquoise,CCDC61
cg21904595,turquoise,
cg21906335,turquoise,ZNF155
cg21907156,orange,ZFYVE16
cg21907877,tan,DHDDS
cg21909643,turquoise,CDKAL1
cg21910821,grey,ZNF649
cg21911849,turquoise,METTL14
cg21913897,blue,AJAP1
cg21915509,turquoise,PTDSS2
cg21915659,blue,IQCG
cg21915935,turquoise,POGZ
cg21916358,grey,
cg21918548,grey,ZNF251
cg21918786,grey,
cg21919445,blue,DYNC1H1
cg21922991,turquoise,ZNF509
cg21923992,turquoise,ETV5
cg21926118,blue,
cg21928243,turquoise,LOC100189589
cg21930136,turquoise,ST8SIA4
cg21930399,grey,ABCD3
cg21931717,grey,SDHAP3
cg21934237,turquoise,NUF2
cg21934564,greenyellow,CHCHD5
cg21941223,grey,
cg21943841,turquoise,GNG7
cg21944567,turquoise,ARL2
cg21950155,grey,PRHOXNB
cg21951543,blue,SRPK2
cg21952313,turquoise,ZNF821
cg21952419,turquoise,INTS6
cg21952685,turquoise,FAM63B
cg21953717,blue,RTEL1
cg21960279,grey,B3GNT3
cg21962611,blue,KLHDC5
cg21965820,turquoise,HIGD2B
cg21965843,turquoise,FAM98A
cg21966289,turquoise,UBAC2
cg21971035,turquoise,HCCA2
cg21972156,turquoise,ZMIZ2
cg21972176,turquoise,ZNF573
cg21973275,turquoise,TMX2
cg21978579,grey,
cg21978892,blue,SLAIN1
cg21979724,turquoise,AMIGO2
cg21980364,blue,ARHGEF7
cg21980954,blue,COL4A2
cg21984020,blue,
cg21985251,turquoise,SLC12A7
cg21985631,turquoise,
cg21986225,turquoise,SCOC
cg21987077,blue,EXOC2
cg21987316,turquoise,PPT2
cg21994357,grey,
cg21994712,grey,
cg22000938,blue,RNF213
cg22005832,turquoise,TNPO1
cg22005853,turquoise,RNH1
cg22007559,blue,PACRGL
cg22009052,blue,C8orf47
cg22009488,turquoise,
cg22012230,turquoise,LYSMD1
cg22013407,blue,
cg22016949,grey,TRIM15
cg22022671,blue,EDIL3
cg22022881,grey,
cg22024281,midnightblue,EXT1
cg22024931,grey,SMN1
cg22026332,turquoise,BRD2
cg22028036,blue,LMTK2
cg22028544,brown,C8orf59
cg22030501,blue,
cg22034507,blue,
cg22034735,grey,
cg22038409,blue,MFAP1
cg22038907,turquoise,POLR2K
cg22039724,blue,
cg22040403,turquoise,E2F2
cg22040815,turquoise,RAB11A
cg22042996,blue,TUSC3
cg22043013,blue,FAR2
cg22043634,turquoise,MAPK15
cg22043788,blue,TBCD
cg22047295,turquoise,WIPF1
cg22047910,orange,SLC39A10
cg22048948,grey,C2orf64
cg22049342,blue,AFF3
cg22049899,grey,SLC38A4
cg22050897,blue,AGAP1
cg22051345,grey,ODZ3
cg22052566,grey,WDR86
cg22052758,turquoise,ACCN2
cg22055790,turquoise,CLASP1
cg22056094,grey,PCDHGA2
cg22056755,blue,SERAC1
cg22057899,blue,CAPN1
cg22058122,grey,L3MBTL4
cg22058452,blue,
cg22061831,grey,ARHGEF4
cg22062537,grey,MYEOV2
cg22062601,blue,
cg22063056,turquoise,CLCC1
cg22064195,turquoise,HLA-E
cg22066521,blue,ABCB5
cg22071344,turquoise,FBXO11
cg22074858,turquoise,GBP3
cg22076311,turquoise,FOXP1
cg22077389,grey,EIF2AK4
cg22078625,grey,GALNT10
cg22078805,grey,FAM171A2
cg22079902,grey,PRDM9
cg22082564,grey60,UMPS
cg22082780,grey,
cg22085055,turquoise,
cg22090773,turquoise,NCAN
cg22091918,turquoise,C17orf49
cg22092448,turquoise,SSBP4
cg22092811,grey,C3orf26
cg22098115,grey,ARHGEF4
cg22106721,tan,
cg22107210,turquoise,CDCA7L
cg22108259,turquoise,STARD13
cg22109000,turquoise,NFU1
cg22111318,turquoise,SDHAF2
cg22112443,turquoise,MEIS2
cg22117760,turquoise,VPS25
cg22117893,grey,
cg22120063,grey,
cg22120094,turquoise,ZHX2
cg22122397,blue,PSME3
cg22125814,blue,
cg22125968,turquoise,EPSTI1
cg22132788,grey,MYO1G
cg22133704,grey,TRIM6-TRIM34
